Cancer site,Sex,Age,Years,RegionID,Region,5-year RSR (%),SE,Lower 95%CI,Upper 95%CI
Melanoma,Both sexes,15 to 29,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,15 to 29,2014-18,3595.0,Toronto,90.7,5.3,72.8,97
Melanoma,Both sexes,15 to 29,2014-18,35.0,All Ontario,94.5,1.7,90.1,97
Melanoma,Males,15 to 29,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3553.0,Peel,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,3595.0,Toronto,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,15 to 29,2014-18,35.0,All Ontario,94.1,3,84.2,97.9
Melanoma,Females,15 to 29,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3553.0,Peel,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,15 to 29,2014-18,3595.0,Toronto,93.2,6.7,59.9,99
Melanoma,Females,15 to 29,2014-18,35.0,All Ontario,94.8,2,89,97.5
Melanoma,Both sexes,30 to 39,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3530.0,Durham Region,89.6,5.8,70.4,96.6
Melanoma,Both sexes,30 to 39,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3536.0,Halton Region,100,0,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3537.0,Hamilton,95.9,4.3,71.5,99.5
Melanoma,Both sexes,30 to 39,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3544.0,Middlesex-London,100,0,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3546.0,Niagara Region,92.3,7.4,56.5,98.9
Melanoma,Both sexes,30 to 39,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3551.0,Ottawa,97.4,2.6,82.5,99.6
Melanoma,Both sexes,30 to 39,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3553.0,Peel,100,0,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3560.0,Simcoe Muskoka,94.4,4.1,77.9,98.7
Melanoma,Both sexes,30 to 39,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3565.0,Region of Waterloo,91.9,8,52.7,98.9
Melanoma,Both sexes,30 to 39,2014-18,3566.0,Wellington-Dufferin-Guelph,91.3,8.7,49.2,98.8
Melanoma,Both sexes,30 to 39,2014-18,3568.0,Windsor-Essex County,100,0,suppressed,suppressed
Melanoma,Both sexes,30 to 39,2014-18,3570.0,York Region,94.3,5.9,62.3,99.3
Melanoma,Both sexes,30 to 39,2014-18,3595.0,Toronto,96.5,2.1,88.8,98.9
Melanoma,Both sexes,30 to 39,2014-18,35.0,All Ontario,94.1,1.2,91.1,96
Melanoma,Males,30 to 39,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3551.0,Ottawa,100,0,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3553.0,Peel,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,30 to 39,2014-18,3595.0,Toronto,88.7,6.3,68.1,96.3
Melanoma,Males,30 to 39,2014-18,35.0,All Ontario,90.8,2.4,84.7,94.5
Melanoma,Females,30 to 39,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3530.0,Durham Region,95.3,4.6,70.5,99.3
Melanoma,Females,30 to 39,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3536.0,Halton Region,100,0,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3537.0,Hamilton,100,0,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3551.0,Ottawa,96,3.9,74.7,99.4
Melanoma,Females,30 to 39,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3553.0,Peel,100,0,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3560.0,Simcoe Muskoka,95.4,4.7,69.8,99.4
Melanoma,Females,30 to 39,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3565.0,Region of Waterloo,100,0,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,3570.0,York Region,93.1,6.9,57.8,99.1
Melanoma,Females,30 to 39,2014-18,3595.0,Toronto,100,0,suppressed,suppressed
Melanoma,Females,30 to 39,2014-18,35.0,All Ontario,95.9,1.3,92.4,97.8
Melanoma,Both sexes,40 to 49,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3527.0,Brant County,100,0,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3530.0,Durham Region,94.6,3.2,83.2,98.4
Melanoma,Both sexes,40 to 49,2014-18,3533.0,Grey-Bruce,100,0,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3535.0,Haliburton Kawartha Pine Ridge,87,9,55.3,96.8
Melanoma,Both sexes,40 to 49,2014-18,3536.0,Halton Region,92,4.1,78.7,97.2
Melanoma,Both sexes,40 to 49,2014-18,3537.0,Hamilton,91.4,5.2,73.5,97.4
Melanoma,Both sexes,40 to 49,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3541.0,Kingston Frontenac Lennox Addington,92.6,7.4,55.4,99
Melanoma,Both sexes,40 to 49,2014-18,3542.0,Lambton,100,0,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3543.0,Leeds Grenville and Lanark,93.7,6.3,61.5,99.1
Melanoma,Both sexes,40 to 49,2014-18,3544.0,Middlesex-London,93.9,5,72,98.8
Melanoma,Both sexes,40 to 49,2014-18,3546.0,Niagara Region,92.7,4.5,76.5,97.9
Melanoma,Both sexes,40 to 49,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3551.0,Ottawa,95.9,3,83.2,99.1
Melanoma,Both sexes,40 to 49,2014-18,3575.0,Southwestern,92.5,5.7,69.4,98.4
Melanoma,Both sexes,40 to 49,2014-18,3553.0,Peel,97.6,2.4,83.5,99.7
Melanoma,Both sexes,40 to 49,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3558.0,Eastern Ontario,93.4,6.4,61,99.1
Melanoma,Both sexes,40 to 49,2014-18,3560.0,Simcoe Muskoka,88.9,5,74,95.5
Melanoma,Both sexes,40 to 49,2014-18,3561.0,Sudbury,86.1,9.6,52.7,96.5
Melanoma,Both sexes,40 to 49,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Melanoma,Both sexes,40 to 49,2014-18,3565.0,Region of Waterloo,86.8,4.8,73.7,93.6
Melanoma,Both sexes,40 to 49,2014-18,3566.0,Wellington-Dufferin-Guelph,87.6,7.4,63,96.3
Melanoma,Both sexes,40 to 49,2014-18,3568.0,Windsor-Essex County,89.8,7,64.2,97.4
Melanoma,Both sexes,40 to 49,2014-18,3570.0,York Region,87.3,4.9,73.7,94.2
Melanoma,Both sexes,40 to 49,2014-18,3595.0,Toronto,93.7,2.6,86.1,97.2
Melanoma,Both sexes,40 to 49,2014-18,35.0,All Ontario,93.4,0.9,91.3,95
Melanoma,Males,40 to 49,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3530.0,Durham Region,92.6,5.3,71.7,98.2
Melanoma,Males,40 to 49,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3536.0,Halton Region,100,0,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3537.0,Hamilton,100,0,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Melanoma,Males,40 to 49,2014-18,3544.0,Middlesex-London,88.1,8.8,55.5,97.3
